run_name	model	fold	feature	importance
donor_scvi_full_latent	logreg	4	scvi_z17	0.4623345306592924
donor_scvi_full_latent	logreg	4	scvi_z18	0.33108645230985034
donor_scvi_full_latent	logreg	4	scvi_z16	0.2532650891720583
donor_scvi_full_latent	logreg	4	scvi_z3	0.19549458668313224
donor_scvi_full_latent	logreg	4	scvi_z15	0.17571963657253412
donor_scvi_full_latent	logreg	4	scvi_z2	0.16577264090994975
donor_scvi_full_latent	logreg	4	scvi_z0	0.1637497146870334
donor_scvi_full_latent	logreg	4	scvi_z14	0.1260873140085348
donor_scvi_full_latent	logreg	4	scvi_z9	0.11548240960339416
donor_scvi_full_latent	logreg	4	scvi_z12	0.1147633481135784
donor_scvi_full_latent	logreg	4	scvi_z1	0.1097219077492469
donor_scvi_full_latent	logreg	4	scvi_z4	0.0974689011170722
donor_scvi_full_latent	logreg	4	scvi_z11	0.08715416565902823
donor_scvi_full_latent	logreg	4	scvi_z7	5.249901503279989e-05
donor_scvi_full_latent	linear_svm	4	scvi_z19	1.1473232962906177
donor_scvi_full_latent	linear_svm	4	scvi_z6	0.9796502391820672
donor_scvi_full_latent	linear_svm	4	scvi_z10	0.9033795233271915
donor_scvi_full_latent	linear_svm	4	scvi_z5	0.619217445289287
donor_scvi_full_latent	linear_svm	4	scvi_z17	0.4818188136198761
donor_scvi_full_latent	linear_svm	4	scvi_z13	0.33075566209607354
donor_scvi_full_latent	linear_svm	4	scvi_z7	0.3103221899472694
donor_scvi_full_latent	linear_svm	4	scvi_z0	0.28487473768343974
donor_scvi_full_latent	linear_svm	4	scvi_z8	0.2543503386125146
donor_scvi_full_latent	linear_svm	4	scvi_z11	0.21593405501349008
donor_scvi_full_latent	linear_svm	4	scvi_z15	0.1994564803486874
donor_scvi_full_latent	linear_svm	4	scvi_z14	0.1523658614360101
donor_scvi_full_latent	linear_svm	4	scvi_z1	0.12788650565982296
donor_scvi_full_latent	linear_svm	4	scvi_z9	0.11143848233275945
donor_scvi_full_latent	linear_svm	4	scvi_z3	0.09679077879011205
donor_scvi_full_latent	linear_svm	4	scvi_z4	0.0928972654675788
